InvoiceID,CustomerID,Gender,Age,ProductCategory,ProductID,Quantity,PricePerUnit,PurchaseDate,StoreLocation,PaymentMethod,TotalPrice
INV1572,111,Male,47,Grocery,1023,6,160.37,26-07-2023,Los Angeles,Credit Card,962.22
INV1573,130,Male,60,Furniture,1050,4,596.03,19-12-2023,Chicago,Cash,2384.12
INV1574,297,Male,44,Clothing,1029,3,402.41,24-09-2023,Houston,Debit Card,1207.23
INV1575,293,Male,50,Clothing,1091,5,369.04,22-02-2023,Chicago,Cash,1845.2
INV1576,151,Female,46,Grocery,1021,3,35.15,31-12-2023,New York,Credit Card,105.45
INV1577,254,Male,39,Electronics,1063,4,719.24,03-07-2023,Phoenix,Credit Card,2876.96
INV1578,283,Female,45,Electronics,1042,1,292.93,09-11-2023,New York,Debit Card,292.93
INV1579,215,Female,55,Toys,1061,5,609.62,21-08-2023,New York,Mobile Payment,3048.1
INV1580,137,Male,63,Furniture,1083,3,557.6,10-08-2023,Chicago,Credit Card,1672.8
INV1581,136,Male,53,Furniture,1040,4,12.17,27-11-2023,Chicago,Credit Card,48.68
INV1582,139,Male,44,Electronics,1091,3,384.26,13-07-2023,Chicago,Mobile Payment,1152.78
INV1583,182,Male,42,Furniture,1056,5,144.49,04-11-2023,New York,Credit Card,722.45
INV1584,231,Female,37,Grocery,1074,2,430.21,31-10-2023,Los Angeles,Cash,860.42
INV1585,133,Male,55,Clothing,1038,2,67.3,28-10-2023,Phoenix,Mobile Payment,134.6
INV1586,265,Female,58,Clothing,1050,2,92.42,07-03-2023,New York,Credit Card,184.84
INV1587,141,Female,31,Grocery,1060,3,731.85,09-06-2023,New York,Credit Card,2195.55
INV1588,153,Female,59,Electronics,1048,7,178.8,29-03-2023,New York,Mobile Payment,1251.6
INV1589,106,Male,28,Clothing,1076,4,50.68,20-05-2023,Phoenix,Credit Card,202.72
INV1590,212,Female,52,Electronics,1023,4,221.28,24-06-2023,Los Angeles,Credit Card,885.12
INV1591,114,Male,64,Electronics,1035,4,484.1,06-06-2023,Los Angeles,Mobile Payment,1936.4
INV1592,226,Male,19,Clothing,1037,6,275.21,16-08-2023,Houston,Debit Card,1651.26
INV1593,118,Male,58,Grocery,1008,5,32.31,09-06-2023,New York,Credit Card,161.55
INV1594,118,Male,40,Electronics,1011,1,360.11,21-12-2023,Los Angeles,Debit Card,360.11
INV1595,227,Female,44,Grocery,1067,5,569.06,04-09-2023,Los Angeles,Credit Card,2845.3
INV1596,194,Female,35,Electronics,1024,5,562.91,23-05-2023,New York,Mobile Payment,2814.55
INV1597,247,Male,19,Grocery,1084,3,422.34,17-02-2023,Phoenix,Credit Card,1267.02
INV1598,184,Female,49,Furniture,1000,4,294.18,13-08-2023,Chicago,Mobile Payment,1176.72
INV1599,115,Male,27,Clothing,1045,3,461.35,27-09-2023,Los Angeles,Credit Card,1384.05
INV1600,177,Female,57,Furniture,1001,3,173.53,15-08-2023,New York,Mobile Payment,520.59
INV1601,125,Male,24,Electronics,1043,5,515.69,20-08-2023,New York,Credit Card,2578.45
INV1602,147,Male,42,Electronics,1011,2,11.88,14-06-2023,Chicago,Mobile Payment,23.76
INV1603,265,Male,43,Clothing,1081,3,363.5,03-08-2023,Los Angeles,Cash,1090.5
INV1604,157,Female,47,Clothing,1084,4,554.9,20-10-2023,Los Angeles,Mobile Payment,2219.6
INV1605,126,Female,20,Furniture,1004,5,330.26,27-11-2023,Los Angeles,Credit Card,1651.3
INV1606,210,Male,43,Grocery,1021,4,602.15,22-07-2023,New York,Credit Card,2408.6
INV1607,287,Female,51,Clothing,1008,5,716.1,07-04-2023,Los Angeles,Credit Card,3580.5
INV1608,153,Female,43,Clothing,1058,2,309.2,07-11-2023,Phoenix,Debit Card,618.4
INV1609,274,Female,57,Toys,1023,5,618.51,18-02-2023,Los Angeles,Mobile Payment,3092.55
INV1610,147,Female,47,Toys,1035,3,552.01,09-12-2023,Chicago,Cash,1656.03
INV1611,186,Female,21,Grocery,1096,5,197.07,27-08-2023,New York,Credit Card,985.35
INV1612,213,Female,53,Electronics,1005,2,294.92,01-08-2023,Los Angeles,Credit Card,589.84
INV1613,145,Male,41,Grocery,1000,1,343.34,01-10-2023,Phoenix,Cash,343.34
INV1614,288,Male,61,Electronics,1038,4,427.03,30-10-2023,Chicago,Credit Card,1708.12
INV1615,272,Female,59,Electronics,1060,4,164.85,15-10-2023,New York,Mobile Payment,659.4
INV1616,236,Female,50,Toys,1042,5,101.37,26-05-2023,New York,Cash,506.85
INV1617,193,Female,60,Electronics,1075,4,570.2,22-03-2023,Houston,Credit Card,2280.8
INV1618,235,Male,27,Furniture,1015,4,319.62,17-02-2023,Phoenix,Cash,1278.48
INV1619,281,Female,45,Grocery,1071,5,535.63,26-07-2023,Phoenix,Credit Card,2678.15
INV1620,136,Female,56,Electronics,1046,7,469.16,23-05-2023,Los Angeles,Credit Card,3284.12
INV1621,292,Female,62,Grocery,1079,2,144.84,23-06-2023,Chicago,Credit Card,289.68
INV1622,262,Female,48,Toys,1033,4,308.66,17-05-2023,New York,Mobile Payment,1234.64
INV1623,104,Female,57,Electronics,1034,3,379.87,28-05-2023,Phoenix,Credit Card,1139.61
INV1624,240,Female,21,Toys,1026,2,114.25,04-12-2023,New York,Debit Card,228.5
INV1625,268,Male,26,Clothing,1053,1,571.59,28-10-2023,Los Angeles,Cash,571.59
INV1626,134,Male,23,Grocery,1077,3,53.52,18-12-2023,Houston,Debit Card,160.56
INV1627,193,Female,32,Electronics,1041,4,301.62,15-06-2023,Los Angeles,Mobile Payment,1206.48
INV1628,223,Female,63,Grocery,1084,5,260.4,03-12-2023,Los Angeles,Mobile Payment,1302
INV1629,115,Female,30,Toys,1078,5,605.36,23-01-2023,New York,Cash,3026.8
INV1630,240,Female,36,Grocery,1076,5,631.32,05-09-2023,New York,Debit Card,3156.6
INV1631,185,Female,44,Electronics,1067,3,703.38,17-11-2023,Los Angeles,Credit Card,2110.14
INV1632,251,Male,57,Grocery,1010,2,656.87,26-02-2023,Phoenix,Credit Card,1313.74
INV1633,167,Female,32,Grocery,1031,4,326.67,13-04-2023,Los Angeles,Credit Card,1306.68
INV1634,211,Male,25,Furniture,1030,1,521.91,01-10-2023,Los Angeles,Credit Card,521.91
INV1635,160,Female,21,Toys,1047,3,380.81,21-07-2023,New York,Mobile Payment,1142.43
INV1636,179,Female,37,Grocery,1055,4,736.38,14-08-2023,Chicago,Debit Card,2945.52
INV1637,237,Male,24,Electronics,1036,4,720.02,14-03-2023,Houston,Credit Card,2880.08
INV1638,163,Female,44,Furniture,1039,4,263.9,22-05-2023,New York,Credit Card,1055.6
INV1639,283,Male,37,Grocery,1019,4,78.05,19-01-2023,New York,Credit Card,312.2
INV1640,172,Male,30,Electronics,1044,2,708.61,17-10-2023,New York,Cash,1417.22
INV1641,244,Male,25,Electronics,1039,5,462.55,18-02-2023,Chicago,Credit Card,2312.75
INV1642,227,Female,63,Electronics,1069,3,496.51,05-01-2023,Los Angeles,Credit Card,1489.53
INV1643,254,Male,33,Grocery,1033,5,754.92,27-01-2023,Chicago,Credit Card,3774.6
INV1644,127,Male,32,Furniture,1083,1,144.24,22-07-2023,Chicago,Mobile Payment,144.24
INV1645,188,Female,28,Grocery,1007,3,149.22,22-05-2023,New York,Credit Card,447.66
INV1646,262,Female,54,Electronics,1096,1,44.41,18-08-2023,Chicago,Cash,44.41
INV1647,251,Male,28,Toys,1019,6,784.07,06-07-2023,Chicago,Debit Card,4704.42
INV1648,158,Male,36,Clothing,1004,3,708.23,16-09-2023,Houston,Mobile Payment,2124.69
INV1649,240,Female,29,Furniture,1088,5,314.25,11-06-2023,Chicago,Credit Card,1571.25
INV1650,272,Female,61,Grocery,1077,3,185.62,08-08-2023,Los Angeles,Mobile Payment,556.86
INV1651,282,Female,57,Electronics,1077,1,532.25,27-02-2023,Houston,Debit Card,532.25
INV1652,235,Male,24,Furniture,1036,5,596.32,20-02-2023,Chicago,Credit Card,2981.6
INV1653,200,Female,42,Clothing,1087,5,32.72,10-11-2023,Chicago,Cash,163.6
INV1654,279,Male,23,Electronics,1089,3,687.47,26-11-2023,Houston,Mobile Payment,2062.41
INV1655,182,Female,20,Grocery,1058,1,497.86,29-05-2023,Los Angeles,Cash,497.86
INV1656,269,Male,49,Clothing,1071,3,662.31,07-03-2023,Houston,Credit Card,1986.93
INV1657,129,Female,26,Electronics,1004,4,527.37,26-07-2023,New York,Credit Card,2109.48
INV1658,175,Female,46,Furniture,1048,5,686.02,20-11-2023,New York,Cash,3430.1
INV1659,170,Male,52,Grocery,1063,2,41.07,11-05-2023,Los Angeles,Credit Card,82.14
INV1660,242,Male,46,Toys,1015,3,773.1,27-05-2023,Los Angeles,Credit Card,2319.3
INV1661,109,Male,38,Clothing,1096,6,657.13,20-04-2023,Los Angeles,Mobile Payment,3942.78
INV1662,178,Male,55,Clothing,1014,4,95.06,12-02-2023,New York,Credit Card,380.24
INV1663,250,Female,40,Electronics,1049,4,537.67,01-08-2023,New York,Credit Card,2150.68
INV1664,255,Male,19,Electronics,1047,1,463.16,30-09-2023,Houston,Credit Card,463.16
INV1665,155,Male,36,Toys,1076,4,164.02,22-02-2023,Houston,Credit Card,656.08
INV1666,230,Male,28,Furniture,1089,2,93.63,21-07-2023,New York,Credit Card,187.26
INV1667,211,Female,39,Grocery,1096,3,468.34,31-03-2023,New York,Cash,1405.02
INV1668,120,Male,53,Electronics,1094,4,616.55,24-07-2023,New York,Credit Card,2466.2
INV1669,227,Male,42,Grocery,1096,3,594.92,18-02-2023,Chicago,Cash,1784.76
INV1670,274,Male,21,Clothing,1042,2,718.92,01-07-2023,New York,Credit Card,1437.84
INV1671,158,Female,57,Clothing,1048,4,618.46,23-06-2023,New York,Credit Card,2473.84
INV1672,107,Male,55,Electronics,1036,5,671.27,15-07-2023,New York,Credit Card,3356.35
INV1673,160,Female,61,Furniture,1069,6,785.07,10-02-2023,New York,Debit Card,4710.42
INV1674,228,Female,58,Electronics,1088,5,633.54,05-06-2023,Houston,Credit Card,3167.7
INV1675,293,Female,57,Grocery,1082,3,177.66,10-12-2023,New York,Credit Card,532.98
INV1676,294,Male,40,Grocery,1005,3,530.65,25-09-2023,New York,Credit Card,1591.95
INV1677,120,Female,28,Electronics,1038,5,799.09,22-04-2023,Phoenix,Cash,3995.45
INV1678,292,Male,39,Electronics,1060,3,439.73,02-09-2023,New York,Cash,1319.19
INV1679,178,Male,36,Toys,1097,4,538.89,28-08-2023,Houston,Mobile Payment,2155.56
INV1680,167,Female,45,Grocery,1092,5,627.27,10-09-2023,Los Angeles,Credit Card,3136.35
INV1681,236,Male,19,Electronics,1004,2,172.5,18-10-2023,Los Angeles,Credit Card,345
INV1682,199,Male,26,Clothing,1058,2,41.15,18-01-2023,Chicago,Mobile Payment,82.3
INV1683,240,Male,36,Grocery,1079,4,285.94,25-01-2023,New York,Credit Card,1143.76
INV1684,223,Female,36,Electronics,1049,6,690.53,11-10-2023,Los Angeles,Debit Card,4143.18
INV1685,195,Male,25,Furniture,1081,5,279.65,08-04-2023,Houston,Mobile Payment,1398.25
INV1686,248,Female,34,Clothing,1028,5,187.79,19-03-2023,Los Angeles,Credit Card,938.95
INV1687,137,Female,32,Clothing,1033,1,746.54,13-06-2023,Houston,Credit Card,746.54
INV1688,268,Male,33,Clothing,1087,3,407.13,22-02-2023,Houston,Credit Card,1221.39
INV1689,182,Male,56,Electronics,1017,5,620.14,19-07-2023,New York,Debit Card,3100.7
INV1690,127,Female,57,Electronics,1036,4,721.95,27-03-2023,New York,Credit Card,2887.8
INV1691,239,Female,25,Clothing,1008,2,570.38,24-02-2023,Los Angeles,Credit Card,1140.76
INV1692,171,Female,28,Electronics,1094,4,31.85,24-04-2023,New York,Credit Card,127.4
INV1693,136,Male,22,Furniture,1096,6,105.12,06-12-2023,Los Angeles,Credit Card,630.72
INV1694,147,Female,37,Electronics,1080,3,689.28,13-07-2023,Houston,Credit Card,2067.84
INV1695,290,Female,35,Electronics,1064,2,104.14,11-04-2023,Los Angeles,Mobile Payment,208.28
INV1696,202,Male,46,Electronics,1071,7,581.99,19-08-2023,Houston,Debit Card,4073.93
INV1697,247,Female,36,Toys,1072,3,224.64,30-11-2023,Los Angeles,Mobile Payment,673.92
INV1698,138,Female,29,Clothing,1004,8,29.7,10-01-2023,Houston,Mobile Payment,237.6
INV1699,263,Female,31,Furniture,1042,3,702.3,19-08-2023,Los Angeles,Cash,2106.9
INV1700,229,Female,18,Grocery,1013,2,223.63,06-10-2023,New York,Cash,447.26
INV1701,195,Male,25,Clothing,1034,1,74.46,09-08-2023,New York,Cash,74.46
INV1702,146,Male,31,Clothing,1055,3,309.56,07-10-2023,Chicago,Mobile Payment,928.68
INV1703,152,Female,47,Electronics,1013,4,611.87,12-06-2023,Chicago,Mobile Payment,2447.48
INV1704,215,Male,47,Grocery,1012,2,655.89,31-07-2023,New York,Credit Card,1311.78
INV1705,192,Female,41,Toys,1052,3,712.78,04-01-2023,Phoenix,Mobile Payment,2138.34
INV1706,241,Male,23,Furniture,1090,5,18.67,07-05-2023,New York,Credit Card,93.35
INV1707,250,Female,23,Electronics,1045,1,493.64,04-02-2023,New York,Credit Card,493.64
INV1708,183,Male,39,Electronics,1007,6,377.95,16-07-2023,Los Angeles,Credit Card,2267.7
INV1709,175,Male,32,Grocery,1006,3,403.44,04-08-2023,New York,Cash,1210.32
INV1710,111,Male,21,Grocery,1019,3,67.58,27-03-2023,Los Angeles,Credit Card,202.74
INV1711,131,Male,42,Grocery,1065,2,337.68,26-07-2023,Houston,Credit Card,675.36
INV1712,266,Female,37,Electronics,1095,4,333.23,13-03-2023,New York,Credit Card,1332.92
INV1713,149,Female,41,Clothing,1013,6,633.65,18-10-2023,New York,Credit Card,3801.9
INV1714,244,Male,62,Clothing,1038,6,182.23,26-06-2023,New York,Debit Card,1093.38
INV1715,144,Female,33,Grocery,1015,3,435.81,13-01-2023,Los Angeles,Credit Card,1307.43
INV1716,223,Female,54,Electronics,1096,8,730.46,12-05-2023,New York,Debit Card,5843.68
INV1717,135,Female,23,Furniture,1045,5,790.78,22-03-2023,Houston,Debit Card,3953.9
INV1718,158,Male,57,Electronics,1073,1,111.74,26-10-2023,Houston,Credit Card,111.74
INV1719,248,Male,22,Electronics,1038,4,157.34,22-10-2023,New York,Mobile Payment,629.36
INV1720,265,Female,46,Electronics,1039,7,376.06,28-03-2023,Houston,Credit Card,2632.42
INV1721,163,Female,28,Toys,1006,4,296.54,19-12-2023,New York,Credit Card,1186.16
INV1722,103,Male,21,Furniture,1043,3,93.54,03-08-2023,New York,Credit Card,280.62
INV1723,164,Female,33,Electronics,1048,5,253.81,30-08-2023,New York,Cash,1269.05
INV1724,298,Male,52,Grocery,1049,4,501.65,01-03-2023,Chicago,Cash,2006.6
INV1725,228,Male,36,Clothing,1029,4,404.97,20-12-2023,New York,Credit Card,1619.88
INV1726,204,Female,18,Clothing,1055,5,80.9,11-10-2023,New York,Credit Card,404.5
INV1727,288,Female,22,Clothing,1061,4,467.22,06-06-2023,New York,Mobile Payment,1868.88
INV1728,244,Female,19,Clothing,1090,1,407.64,10-04-2023,New York,Cash,407.64
INV1729,299,Male,62,Toys,1005,1,29.76,07-02-2023,New York,Credit Card,29.76
INV1730,188,Male,33,Furniture,1035,5,465.62,27-01-2023,Houston,Debit Card,2328.1
INV1731,161,Female,48,Clothing,1005,7,567.92,13-08-2023,Chicago,Credit Card,3975.44
INV1732,189,Male,26,Electronics,1078,5,369,19-09-2023,Phoenix,Mobile Payment,1845
INV1733,142,Male,25,Toys,1038,4,51.86,12-04-2023,Los Angeles,Debit Card,207.44
INV1734,166,Female,53,Clothing,1056,9,549.52,17-06-2023,New York,Debit Card,4945.68
INV1735,159,Female,48,Electronics,1032,7,91.18,02-08-2023,Chicago,Mobile Payment,638.26
INV1736,224,Female,34,Toys,1082,3,298.83,11-04-2023,Los Angeles,Debit Card,896.49
INV1737,250,Female,57,Electronics,1054,1,482.67,31-05-2023,Houston,Debit Card,482.67
INV1738,127,Male,22,Furniture,1037,6,765.79,01-02-2023,Los Angeles,Mobile Payment,4594.74
INV1739,153,Female,58,Furniture,1026,9,221.63,19-03-2023,Los Angeles,Cash,1994.67
INV1740,168,Female,42,Clothing,1027,6,474.47,09-03-2023,Phoenix,Credit Card,2846.82
INV1741,261,Male,57,Toys,1013,5,411.91,26-02-2023,Los Angeles,Credit Card,2059.55
INV1742,195,Male,24,Furniture,1077,6,445.38,06-07-2023,New York,Cash,2672.28
INV1743,185,Female,61,Clothing,1044,1,439.2,01-07-2023,Los Angeles,Mobile Payment,439.2
INV1744,169,Male,58,Electronics,1008,3,601.29,06-06-2023,New York,Mobile Payment,1803.87
INV1745,200,Female,19,Clothing,1068,5,257.61,17-07-2023,Houston,Credit Card,1288.05
INV1746,216,Male,28,Clothing,1030,8,430.13,21-01-2023,Phoenix,Credit Card,3441.04
INV1747,255,Male,19,Clothing,1041,4,710.37,11-04-2023,New York,Credit Card,2841.48
INV1748,136,Male,46,Grocery,1041,5,762.66,23-08-2023,Houston,Cash,3813.3
INV1749,166,Male,50,Electronics,1096,2,520.05,14-09-2023,Chicago,Debit Card,1040.1
INV1750,178,Male,39,Electronics,1028,8,411.16,14-01-2023,New York,Credit Card,3289.28
INV1751,171,Female,60,Grocery,1016,3,774.33,30-04-2023,New York,Credit Card,2322.99
INV1752,101,Male,28,Toys,1058,4,371.28,16-05-2023,Los Angeles,Mobile Payment,1485.12
INV1753,205,Female,62,Clothing,1099,5,232.6,12-01-2023,Chicago,Credit Card,1163
INV1754,163,Male,58,Grocery,1081,4,545.34,02-06-2023,Chicago,Credit Card,2181.36
INV1755,159,Female,33,Electronics,1001,3,751.12,29-08-2023,Chicago,Debit Card,2253.36
INV1756,211,Male,23,Clothing,1053,4,571.24,01-01-2023,Los Angeles,Credit Card,2284.96
INV1757,287,Male,36,Grocery,1092,5,199.75,16-11-2023,Chicago,Credit Card,998.75
INV1758,167,Female,60,Clothing,1003,2,153.13,12-02-2023,Phoenix,Debit Card,306.26
INV1759,195,Male,20,Electronics,1033,3,152.17,21-10-2023,New York,Credit Card,456.51
INV1760,122,Male,40,Clothing,1092,1,734.92,04-08-2023,Los Angeles,Cash,734.92
INV1761,254,Female,38,Clothing,1039,3,386.92,19-11-2023,New York,Mobile Payment,1160.76
INV1762,156,Female,25,Grocery,1062,3,556.44,24-02-2023,Chicago,Credit Card,1669.32
INV1763,147,Male,51,Clothing,1019,4,348.7,27-02-2023,Chicago,Cash,1394.8
INV1764,281,Male,61,Clothing,1029,4,542.37,29-08-2023,Phoenix,Credit Card,2169.48
INV1765,277,Male,28,Clothing,1024,5,787.27,30-12-2023,New York,Credit Card,3936.35
INV1766,181,Male,52,Clothing,1070,3,390.24,22-03-2023,Los Angeles,Mobile Payment,1170.72
INV1767,193,Male,41,Electronics,1027,4,31.56,27-03-2023,New York,Credit Card,126.24
INV1768,213,Male,49,Furniture,1003,2,45.46,20-09-2023,Los Angeles,Debit Card,90.92
INV1769,154,Female,28,Clothing,1028,2,434.57,08-09-2023,Los Angeles,Debit Card,869.14
INV1770,202,Male,39,Clothing,1031,6,605.98,09-10-2023,New York,Mobile Payment,3635.88
INV1771,291,Male,19,Electronics,1058,2,777.7,28-02-2023,Phoenix,Mobile Payment,1555.4
INV1772,125,Female,57,Electronics,1021,5,767.65,01-01-2023,New York,Cash,3838.25
INV1773,221,Male,27,Furniture,1021,4,350.69,10-02-2023,New York,Credit Card,1402.76
INV1774,263,Female,63,Electronics,1018,3,136.9,22-06-2023,Phoenix,Debit Card,410.7
INV1775,226,Female,64,Toys,1097,5,490.22,22-05-2023,Phoenix,Mobile Payment,2451.1
INV1776,293,Male,36,Electronics,1033,1,694.17,20-03-2023,Los Angeles,Credit Card,694.17
INV1777,118,Male,44,Electronics,1089,3,333.42,25-04-2023,Los Angeles,Mobile Payment,1000.26
INV1778,126,Male,26,Grocery,1017,5,403.26,22-10-2023,New York,Credit Card,2016.3
INV1779,208,Female,27,Electronics,1099,7,716.21,07-12-2023,Chicago,Cash,5013.47
INV1780,171,Male,29,Furniture,1050,2,206.75,09-03-2023,Chicago,Debit Card,413.5
INV1781,131,Female,52,Electronics,1023,1,621.75,31-05-2023,Chicago,Credit Card,621.75
INV1782,217,Male,55,Toys,1007,2,438.15,28-10-2023,New York,Cash,876.3
INV1783,112,Male,39,Clothing,1099,5,785.34,30-12-2023,New York,Mobile Payment,3926.7
INV1784,186,Female,27,Toys,1016,3,723.33,02-04-2023,Los Angeles,Credit Card,2169.99
INV1785,135,Female,41,Toys,1029,4,183.08,28-03-2023,Los Angeles,Debit Card,732.32
INV1786,284,Female,37,Grocery,1035,7,714.15,22-03-2023,Chicago,Credit Card,4999.05
INV1787,151,Male,30,Grocery,1006,5,84.84,08-08-2023,New York,Mobile Payment,424.2
INV1788,184,Female,24,Clothing,1094,4,43.16,20-07-2023,Los Angeles,Cash,172.64
INV1789,223,Female,55,Electronics,1080,6,553.9,27-12-2023,New York,Cash,3323.4
INV1790,102,Male,63,Furniture,1040,5,204.85,16-08-2023,Los Angeles,Cash,1024.25
INV1791,208,Female,54,Toys,1075,3,726.49,02-10-2023,Houston,Credit Card,2179.47
INV1792,121,Female,47,Grocery,1093,1,18.45,09-01-2023,Los Angeles,Credit Card,18.45
INV1793,260,Male,45,Furniture,1058,4,239.62,16-08-2023,Houston,Credit Card,958.48
INV1794,164,Male,25,Toys,1008,2,309.45,24-04-2023,Los Angeles,Mobile Payment,618.9
INV1795,178,Male,27,Clothing,1093,5,721.37,03-10-2023,Houston,Credit Card,3606.85
INV1796,245,Male,62,Electronics,1068,8,780.92,04-07-2023,New York,Cash,6247.36
INV1797,149,Female,62,Grocery,1070,5,329.32,16-04-2023,Chicago,Debit Card,1646.6
INV1798,245,Female,39,Clothing,1020,5,132.39,02-04-2023,Los Angeles,Credit Card,661.95
INV1799,152,Male,30,Clothing,1049,7,783.02,13-07-2023,New York,Cash,5481.14
INV1800,232,Male,35,Electronics,1070,3,148.7,18-01-2023,New York,Cash,446.1
INV1801,131,Female,60,Electronics,1089,2,380.14,19-04-2023,New York,Debit Card,760.28
INV1802,149,Female,23,Clothing,1093,6,280.55,11-03-2023,New York,Mobile Payment,1683.3
INV1803,253,Male,59,Electronics,1038,2,478.11,20-04-2023,Houston,Mobile Payment,956.22
INV1804,161,Female,44,Clothing,1043,6,158.24,20-11-2023,New York,Credit Card,949.44
INV1805,203,Male,27,Toys,1032,6,705.67,02-06-2023,Los Angeles,Credit Card,4234.02
INV1806,229,Male,18,Electronics,1068,7,199.8,08-07-2023,New York,Mobile Payment,1398.6
INV1807,209,Male,54,Grocery,1013,3,388.55,13-07-2023,Chicago,Mobile Payment,1165.65
INV1808,113,Male,40,Furniture,1021,6,98.77,03-10-2023,Phoenix,Mobile Payment,592.62
INV1809,123,Female,32,Clothing,1030,5,576.4,23-08-2023,Chicago,Credit Card,2882
INV1810,133,Female,37,Clothing,1064,3,410.95,03-12-2023,Houston,Credit Card,1232.85
INV1811,199,Male,60,Electronics,1063,5,376.71,10-11-2023,Chicago,Cash,1883.55
INV1812,237,Male,28,Grocery,1090,7,716.78,10-02-2023,New York,Mobile Payment,5017.46
INV1813,210,Male,28,Electronics,1004,2,768.73,13-09-2023,Phoenix,Debit Card,1537.46
INV1814,135,Male,39,Grocery,1001,4,523.15,27-08-2023,Los Angeles,Credit Card,2092.6
INV1815,297,Female,22,Electronics,1015,7,212.44,25-12-2023,Chicago,Debit Card,1487.08
INV1816,223,Male,56,Furniture,1074,7,762.11,06-06-2023,Phoenix,Mobile Payment,5334.77
INV1817,184,Male,56,Grocery,1015,8,54.77,09-11-2023,New York,Credit Card,438.16
INV1818,154,Male,63,Clothing,1013,4,528.86,15-12-2023,Chicago,Mobile Payment,2115.44
INV1819,127,Female,45,Furniture,1098,5,103.8,15-01-2023,Chicago,Mobile Payment,519
INV1820,295,Female,53,Electronics,1066,4,644.6,09-02-2023,Chicago,Cash,2578.4
INV1821,137,Female,53,Furniture,1087,5,222.13,09-12-2023,Houston,Mobile Payment,1110.65
INV1822,132,Female,38,Electronics,1027,4,367.38,11-10-2023,Los Angeles,Cash,1469.52
INV1823,146,Male,50,Electronics,1079,3,25.12,11-04-2023,New York,Credit Card,75.36
INV1824,208,Female,32,Electronics,1022,4,450.56,06-04-2023,Los Angeles,Mobile Payment,1802.24
INV1825,180,Male,24,Toys,1011,2,798.83,24-05-2023,Phoenix,Credit Card,1597.66
INV1826,232,Female,52,Clothing,1077,3,185.35,27-11-2023,Houston,Credit Card,556.05
INV1827,232,Female,58,Clothing,1010,3,559.3,26-01-2023,New York,Credit Card,1677.9
INV1828,126,Female,23,Toys,1039,4,204.74,29-03-2023,Los Angeles,Credit Card,818.96
INV1829,160,Male,38,Electronics,1027,2,54.04,15-08-2023,Chicago,Credit Card,108.08
INV1830,287,Male,38,Toys,1005,3,498.23,04-12-2023,Chicago,Mobile Payment,1494.69
INV1831,199,Female,23,Clothing,1003,5,770.44,30-06-2023,New York,Cash,3852.2
INV1832,168,Female,60,Furniture,1090,3,649.7,12-02-2023,New York,Mobile Payment,1949.1
INV1833,251,Male,33,Grocery,1046,9,773.48,03-05-2023,New York,Credit Card,6961.32
INV1834,272,Female,47,Electronics,1064,2,764.25,17-09-2023,New York,Cash,1528.5
INV1835,252,Female,60,Furniture,1034,7,477.88,21-04-2023,Phoenix,Credit Card,3345.16
INV1836,174,Male,47,Clothing,1047,3,522.77,11-11-2023,Chicago,Cash,1568.31
INV1837,131,Female,31,Grocery,1030,4,124.15,14-03-2023,Chicago,Mobile Payment,496.6
INV1838,176,Female,18,Clothing,1094,2,414.74,07-04-2023,Houston,Credit Card,829.48
INV1839,211,Male,27,Toys,1021,3,346.68,15-11-2023,Los Angeles,Mobile Payment,1040.04
INV1840,190,Male,51,Grocery,1047,3,672.19,18-12-2023,Los Angeles,Cash,2016.57
INV1841,166,Male,26,Electronics,1082,4,179.09,31-03-2023,Houston,Credit Card,716.36
INV1842,208,Male,24,Toys,1074,2,268.33,17-02-2023,Chicago,Mobile Payment,536.66
INV1843,178,Female,35,Electronics,1027,3,128.05,09-04-2023,Houston,Mobile Payment,384.15
INV1844,261,Female,61,Electronics,1079,4,483.41,19-02-2023,Phoenix,Credit Card,1933.64
INV1845,211,Female,47,Grocery,1077,4,497.7,12-06-2023,Phoenix,Credit Card,1990.8
INV1846,171,Female,20,Furniture,1063,4,326.02,24-08-2023,Los Angeles,Cash,1304.08
INV1847,117,Male,22,Clothing,1021,5,39.95,09-09-2023,Houston,Debit Card,199.75
INV1848,288,Female,50,Grocery,1010,5,488.97,15-11-2023,Phoenix,Credit Card,2444.85
INV1849,212,Male,49,Toys,1065,6,310.81,07-01-2023,Chicago,Credit Card,1864.86
INV1850,156,Female,26,Toys,1036,5,733.35,26-07-2023,New York,Credit Card,3666.75
INV1851,160,Female,28,Clothing,1042,1,757.25,22-05-2023,Los Angeles,Credit Card,757.25
INV1852,112,Female,55,Furniture,1083,4,357.1,16-01-2023,Los Angeles,Mobile Payment,1428.4
INV1853,209,Female,18,Grocery,1062,3,545.59,26-12-2023,New York,Credit Card,1636.77
INV1854,115,Female,38,Furniture,1084,3,176.46,01-12-2023,New York,Mobile Payment,529.38
INV1855,253,Female,23,Grocery,1000,5,218.44,21-06-2023,Los Angeles,Credit Card,1092.2
INV1856,253,Male,43,Electronics,1024,5,690.99,28-02-2023,New York,Cash,3454.95
INV1857,107,Female,23,Electronics,1056,3,408.02,26-11-2023,Los Angeles,Mobile Payment,1224.06
INV1858,274,Male,37,Toys,1079,3,270.18,24-05-2023,Chicago,Credit Card,810.54
